Generation,Block,Dish,Lineage,Sex,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
10,1,32,U2,F,4,2,0,2,1,0,3,2
10,1,33,U2,F,0,0,5,0,7,0,3,0
10,1,1,U3,F,2,0,5,1,8,0,0,0
10,1,28,U3,F,6,1,3,1,1,2,1,0
10,1,47,U3,F,1,0,3,0,7,1,3,0
10,1,11,U4,F,1,5,2,3,0,2,2,1
10,1,29,U4,F,3,4,1,5,0,0,2,1
10,1,48,U4,F,5,1,7,1,1,0,0,1
10,1,6,D1,M,1,4,7,0,1,2,1,0
10,1,19,D1,M,2,0,2,0,0,2,8,2
10,1,46,D1,M,3,6,3,0,0,2,1,0
10,1,8,D2,M,2,1,4,0,1,0,3,5
10,1,17,D2,M,9,4,0,3,0,0,0,0
10,1,42,D2,M,1,3,0,0,3,4,0,5
10,1,10,D3,M,0,1,4,5,1,4,0,0
10,1,26,D3,M,0,2,0,0,0,2,6,6
10,1,35,D3,M,3,0,3,4,0,1,3,2
10,1,3,D4,M,2,1,0,3,2,1,4,3
10,1,23,D4,M,5,3,0,0,2,2,4,0
10,1,40,D4,M,1,5,1,0,0,3,2,4
10,1,16,U1,M,2,3,0,2,0,2,2,5
10,1,18,U1,M,2,0,3,0,3,7,0,1
10,1,44,U1,M,2,1,1,0,0,6,5,1
10,1,12,U2,M,0,6,2,2,1,1,1,2
10,1,24,U2,M,1,2,2,3,0,0,0,8
10,1,36,U2,M,6,0,3,1,1,2,2,1
10,1,2,U3,M,4,0,0,0,4,5,0,2
10,1,31,U3,M,0,0,2,3,4,7,0,0
10,1,39,U3,M,6,0,1,4,1,1,0,3
10,1,7,U4,M,4,0,2,3,0,3,0,2
10,1,20,U4,M,7,1,2,0,3,1,0,1
10,1,37,U4,M,0,2,3,1,6,1,1,2
10,2,11,D1,F,2,1,2,3,0,5,1,2
10,2,32,D1,F,0,2,2,0,4,3,3,1
10,2,45,D1,F,2,4,1,0,0,0,3,5
10,2,8,D2,F,6,3,6,0,0,0,0,1
10,2,19,D2,F,1,2,2,2,0,3,3,3
10,2,48,D2,F,0,0,2,6,2,0,2,2
10,2,1,D3,F,0,0,5,3,0,2,0,5
10,2,28,D3,F,2,0,3,3,4,0,3,1
10,2,47,D3,F,2,3,0,7,3,0,1,0
10,2,12,D4,F,4,1,1,0,0,7,2,1
10,2,24,D4,F,0,0,0,1,3,0,3,9
10,2,35,D4,F,5,1,4,0,2,1,3,0
10,2,2,U1,F,2,6,6,2,0,0,0,0
10,2,29,U1,F,2,2,0,1,0,0,5,6
10,2,44,U1,F,1,6,4,0,0,1,4,0
10,2,3,U2,F,2,0,4,3,2,3,2,0
10,2,27,U2,F,1,4,3,3,0,3,1,1
10,2,37,U2,F,0,2,0,3,4,1,2,4
10,2,5,U3,F,3,1,1,5,2,3,1,0
10,2,21,U3,F,5,2,0,1,1,6,0,1
10,2,39,U3,F,1,0,1,1,0,0,8,5
10,2,7,U4,F,0,1,4,6,1,3,0,1
10,2,25,U4,F,0,1,4,1,0,0,0,9
10,2,34,U4,F,0,1,0,0,5,0,4,6
10,2,10,D1,M,0,4,0,3,6,0,0,3
10,2,20,D1,M,1,5,0,0,2,4,1,2
10,2,42,D1,M,5,2,1,1,0,1,3,3
10,2,6,D2,M,1,6,1,1,2,2,0,2
10,2,30,D2,M,1,2,5,0,2,0,5,0
10,2,40,D2,M,0,0,1,3,3,0,8,1
10,2,4,D3,M,3,2,5,1,1,0,0,4
10,2,23,D3,M,0,2,2,2,6,3,0,1
10,2,41,D3,M,2,0,1,2,0,2,5,3
10,2,15,D4,M,0,1,1,1,0,4,0,8
10,2,17,D4,M,5,0,1,2,3,1,3,1
10,2,33,D4,M,1,3,2,7,1,1,0,0
10,2,16,U1,M,7,1,0,2,0,0,0,6
10,2,22,U1,M,0,0,5,1,2,3,4,1
10,2,43,U1,M,0,2,1,5,5,3,0,0
10,2,14,U2,M,0,4,3,2,3,0,1,3
10,2,26,U2,M,5,4,1,0,0,0,6,0
10,2,38,U2,M,3,2,2,3,2,0,0,3
10,2,9,U3,M,0,2,3,5,0,3,1,1
10,2,31,U3,M,11,1,4,0,0,0,0,0
10,2,36,U3,M,0,0,5,0,4,5,0,2
10,2,13,U4,M,3,2,3,2,6,0,0,0
10,2,18,U4,M,1,4,0,0,0,0,10,1
10,2,46,U4,M,1,0,5,1,1,0,2,6
10,3,16,D1,F,4,5,2,0,1,0,1,3
10,3,18,D1,F,4,2,2,1,0,1,2,4
10,3,37,D1,F,0,2,4,0,3,0,2,5
10,3,13,D2,F,2,0,1,2,3,3,0,5
10,3,17,D2,F,5,0,2,0,1,0,5,3
10,3,43,D2,F,3,4,0,3,0,3,1,0
10,3,6,D3,F,4,1,3,2,4,1,1,0
10,3,31,D3,F,1,1,3,4,0,5,1,0
10,3,34,D3,F,0,6,1,3,3,1,1,0
10,3,8,D4,F,3,0,1,0,4,1,4,3
10,3,27,D4,F,0,4,1,0,2,0,5,3
10,3,40,D4,F,1,1,3,1,0,2,6,2
10,3,12,U1,F,0,5,0,1,0,7,0,3
10,3,20,U1,F,6,1,0,2,3,2,1,1
10,3,39,U1,F,2,0,3,3,6,1,0,1
10,3,9,U2,F,2,5,3,1,0,0,2,3
10,3,22,U2,F,2,2,0,0,5,0,3,4
10,3,41,U2,F,2,0,2,6,2,0,2,2
10,3,15,U3,F,1,1,2,1,3,3,3,2
10,3,26,U3,F,4,3,0,1,1,0,1,3
10,3,47,U3,F,1,3,2,2,2,0,2,2
10,3,3,U4,F,1,0,7,1,4,0,2,0
10,3,28,U4,F,4,1,1,2,0,0,2,5
10,3,45,U4,F,0,0,3,6,6,0,0,0
10,3,2,D1,M,3,2,6,3,1,0,1,0
10,3,23,D1,M,2,0,0,0,2,0,7,5
10,3,48,D1,M,3,1,4,1,2,0,3,1
10,3,14,D2,M,0,0,3,1,7,2,3,0
10,3,21,D2,M,5,3,0,1,2,2,2,1
10,3,44,D2,M,8,3,2,1,0,0,0,1
10,3,1,D3,M,5,2,0,0,3,5,0,1
10,3,24,D3,M,2,2,0,8,0,0,1,3
10,3,38,D3,M,0,9,1,0,2,0,1,2
10,3,10,D4,M,0,0,7,2,0,2,1,3
10,3,29,D4,M,4,5,0,1,0,0,1,4
10,3,33,D4,M,4,1,3,3,1,2,1,0
10,3,5,U1,M,1,2,0,0,4,3,0,6
10,3,19,U1,M,3,2,0,0,2,3,2,4
10,3,46,U1,M,1,1,6,2,0,0,2,4
10,3,11,U2,M,3,3,4,5,0,0,0,1
10,3,32,U2,M,0,5,1,6,2,1,1,0
10,3,35,U2,M,3,2,1,4,4,0,1,1
10,3,7,U3,M,3,1,0,0,3,3,0,5
10,3,30,U3,M,0,0,0,0,0,1,8,7
10,3,36,U3,M,3,7,2,0,1,0,1,2
10,3,4,U4,M,1,3,0,1,3,1,4,2
10,3,25,U4,M,0,0,0,1,3,0,0,12
10,3,42,U4,M,6,5,0,0,0,1,4,0
10,4,10,D1,F,0,5,3,2,2,0,3,0
10,4,20,D1,F,0,0,6,3,2,2,1,1
10,4,38,D1,F,2,1,4,0,4,1,1,2
10,4,13,D2,F,4,1,1,1,1,5,2,0
10,4,27,D2,F,1,2,0,3,0,6,0,2
10,4,42,D2,F,2,1,0,0,0,4,2,5
10,4,12,D3,F,0,5,3,2,1,2,0,3
10,4,32,D3,F,3,7,3,1,1,0,0,0
10,4,37,D3,F,0,0,6,1,4,4,0,0
10,4,4,D4,F,0,0,1,2,7,0,4,0
10,4,31,D4,F,3,1,1,1,1,2,2,3
10,4,48,D4,F,3,2,4,2,3,0,0,1
10,4,16,U1,F,3,3,3,0,0,3,1,3
10,4,28,U1,F,5,0,2,3,2,2,0,1
10,4,35,U1,F,0,6,9,0,0,0,1,0
10,4,1,U2,F,7,0,3,0,2,1,0,3
10,4,23,U2,F,7,3,1,0,0,0,3,2
10,4,46,U2,F,1,3,3,2,5,0,1,1
10,4,7,U3,F,0,1,2,0,3,4,2,3
10,4,18,U3,F,3,0,0,2,0,6,0,3
10,4,45,U3,F,1,4,2,2,3,1,2,0
10,4,6,U4,F,0,5,1,3,5,0,1,1
10,4,26,U4,F,5,0,0,0,1,3,4,3
10,4,44,U4,F,4,0,0,3,3,1,3,2
10,4,9,D1,M,2,6,3,1,0,0,2,1
10,4,19,D1,M,0,0,5,6,0,4,1,0
10,4,43,D1,M,8,4,1,0,1,2,0,0
10,4,8,D2,M,0,0,8,7,0,0,1,0
10,4,29,D2,M,1,2,7,1,2,0,1,2
10,4,33,D2,M,1,1,4,2,5,1,0,2
10,4,5,D3,M,3,1,4,0,3,2,0,3
10,4,25,D3,M,4,7,0,1,0,1,0,2
10,4,36,D3,M,0,0,1,1,1,8,3,2
10,4,2,D4,M,5,0,3,3,2,2,1,0
10,4,17,D4,M,3,0,6,0,1,5,0,1
10,4,34,D4,M,4,2,1,0,2,6,0,0
10,4,11,U1,M,1,3,4,3,2,0,2,1
10,4,30,U1,M,1,0,3,2,0,1,7,2
10,4,39,U1,M,0,3,1,1,0,5,0,6
10,4,15,U2,M,2,7,1,3,3,0,0,0
10,4,21,U2,M,1,1,3,2,3,3,2,1
10,4,40,U2,M,0,2,4,0,3,5,2,0
10,4,14,U3,M,0,9,0,1,2,0,1,2
10,4,24,U3,M,8,4,0,0,4,0,0,0
10,4,41,U3,M,1,1,0,1,0,2,8,2
10,4,3,U4,M,1,0,3,1,1,1,0,8
10,4,22,U4,M,2,3,3,0,1,3,4,0
10,4,47,U4,M,2,4,0,1,0,1,2,6
10,5,6,C1,F,6,0,3,1,0,3,0,2
10,5,12,C1,F,3,1,3,1,0,4,3,1
10,5,17,C1,F,1,3,4,0,2,0,1,2
10,5,1,C2,F,1,0,1,2,5,2,0,5
10,5,16,C2,F,5,1,1,0,1,4,4,0
10,5,20,C2,F,0,0,1,3,4,4,0,3
10,5,3,C3,F,0,0,1,1,4,6,1,2
10,5,9,C3,F,1,2,4,1,1,3,2,1
10,5,18,C3,F,4,0,2,3,2,3,0,2
10,5,2,C4,F,2,0,0,5,5,0,3,1
10,5,10,C4,F,3,0,3,2,1,3,0,4
10,5,22,C4,F,1,0,2,2,2,0,5,4
10,5,8,C1,M,3,1,0,1,3,0,5,0
10,5,15,C1,M,1,0,4,0,0,0,7,2
10,5,23,C1,M,3,0,1,3,1,0,5,2
10,5,4,C2,M,0,0,2,1,1,7,2,3
10,5,11,C2,M,3,1,6,0,0,1,0,5
10,5,21,C2,M,1,0,3,0,4,2,5,0
10,5,5,C3,M,6,0,0,1,1,0,7,1
10,5,13,C3,M,2,2,1,2,2,5,1,1
10,5,24,C3,M,0,1,0,6,0,0,1,8
10,5,7,C4,M,0,0,3,5,0,5,0,0
10,5,14,C4,M,0,4,8,1,0,3,0,0
10,5,19,C4,M,4,2,1,0,0,0,4,4
10,6,5,C1,F,0,2,3,4,0,4,0,2
10,6,9,C1,F,2,2,5,3,0,1,0,3
